"Need someone to talk to",unsafe
"Feeling stressed and pressurised",unsafe
"Very Depressed",unsafe
"Does anyone take venaflaxine",unsafe
"Introducing myself",unsafe
"Has an anti-depressant ever caused you to have tinnitus or TMJ?",unsafe
"Depressed GF",unsafe
"i hate my self for being a failure",unsafe
"Took a totally new approach bought kratom",unsafe
"Frustrated Because I Can’t End It",unsafe
"wagging your tail to music",unsafe
"Thinking of death",unsafe
"Does depression affect our judgment?",unsafe
"Same old same old",unsafe
"Where to from Here",unsafe
"anyone relate?",unsafe
"How we see things.",unsafe
"No to today. Just no.",unsafe
"Does life get better?",unsafe
"Dunno why I'm posting...",unsafe
"When did your antidepressant level out for you?",unsafe
"It’s all too much",unsafe
"Dealing with utter boredom",unsafe
"How do you feel about taking on a challenge?",unsafe
"Feeling like I’m wasting my life away…",unsafe
"New Treatment for Depression",unsafe
"Why Do I Feel Good One Min &amp; Sh** The Next?…",unsafe
"i hate being exposed to the outside world",unsafe
"Does any else feel like me?",unsafe
"Anxiety and Depression: Which one do I have?",unsafe
"Be Happy as my last post here",unsafe
"How do you deal with Guilt?",unsafe
"Any tips for getting up in the morning?",unsafe
"I can't deal with it anymore (trigger)?",unsafe
"So confused",unsafe
"I have nothing to live for",unsafe
"Depression &amp; Work",unsafe
"Alone",unsafe
"I'm not starting off well",unsafe
"How to get back into hobby after unpleasant experience involving this hobby?",unsafe
"This year is one of my worse",unsafe
"Completely lost appetite?",unsafe
"Does anyone wants to chat in private message ?",unsafe
"Depression and progression",unsafe
"Wholesome experiences weighing on me",unsafe
"i wish i was not a human being",unsafe
"Seeking help for my girlfriend",unsafe
"Anyone else ever think about this?",unsafe
"Which Weepie/s Help You Cry!",unsafe
"Worried , Roommate conflict issues , My caretaker situation.",unsafe
"Horrible feeling in the Morning",unsafe
"Where do you find motivation?",unsafe
"Mold in house! This can be a huge cause of mental illness",unsafe
"I have never met someone with such a flawless life besides my coworker",unsafe
"Nothing feels right anymore. I honestly hate my life so much!!",unsafe
"I'm a loser",unsafe
"Am i a Really messed up person that i like to listen to sad songs when im depressed ?.",unsafe
"this world sucks",unsafe
"Help and words of encouragement needed.",unsafe
"Crisis Aversion",unsafe
"Is this it, please help.",unsafe
"I want to be free",unsafe
"I can't wait to die",unsafe
"1 thing you're grateful for today?",unsafe
"How do I get these thoughts out of my head!!!!!!",unsafe
"Rock bottom",unsafe
"Can’t find a middle",unsafe
"Nothing going for me",unsafe
"Has an antidepressant suddenly stopped working for",unsafe
"Dealing with depression as a student athlete",unsafe
"Depression is a killer. *Trigger warning*",unsafe
"Is this a mental illness or is this normal?",unsafe
"Why am I alive?",unsafe
"Validating my pain",unsafe
"Need to talk to someone",unsafe
"The end",unsafe
"on Prozac 40 mg for 25 years, wanting to taper off",unsafe
"I know when I go! 😀",unsafe
"New feelings and I don’t see a way out",unsafe
"I wish i had a fresh start",unsafe
"Depression pain",unsafe
"Feeling low.",unsafe
"Is this Bipolar 2?",unsafe
"Why does God bother to keep me alive?",unsafe
"london accommodation and no money for train ticket to chelmsford",unsafe
"Kiss Depression Goodbye - PART ONE",unsafe
"Difficulty communicating",unsafe
"Validate yourself",unsafe
"I don't understand",unsafe
"The Good Bad &amp; The Ugly",unsafe
"Dysfunctional Upbringing &gt; Poor Socialization &gt; Character Deficit &gt; Trauma &gt; Unhappiness",unsafe
"I feel so alone and so hurt",unsafe
"I hate this miserable existence",unsafe
"Coping with darker months",unsafe
"First time opening up about my depression",unsafe
"Sick of everything going wrong and ready to jack it all in",unsafe
"Desperately sad",unsafe
"Lithium level and depression",unsafe
"Lithium and Clomipramine",unsafe
"What ONE symptom of depression bothers you the most?",unsafe
"At the end of my rope!",unsafe
"Trying so hard but not getting better.",unsafe
"we are so alone",unsafe
"Just need someone to talk to",unsafe
"Brain seems broken",unsafe
"Everything is just getting too much…",unsafe
"I feel like a coward and won't be able to protect her.",unsafe
"I dont know what to do! Everything just got worse as I grew up.",unsafe
"i can't control how depressed and manic my eyes get",unsafe
"advices on things to do to cope with bad days?",unsafe
"In a bit of a Predicament",unsafe
"Carryng a bad feeling everyday (just vent)",unsafe
"I am not young anymore",unsafe
"Boredom and Depression",unsafe
"Existential depression.",unsafe
"What I want to feel when on my deathbed",unsafe
"I’ve lost the ability to cry.",unsafe
"Social issues. Anyone else ?",unsafe
"Having a hard time",unsafe
"Loneliness destroys me",unsafe
"Terrible sleeping times",unsafe
"feeling good its confusing",unsafe
"Work Christmas Party",unsafe
"When you are too old to do things you like?",unsafe
"When you go to bed tonight...",unsafe
"Motivation Problems! HELP",unsafe
"Phone call from ex father in law",unsafe
"I think its easier to be sad",unsafe
"Major depressive disorder and feeling hopeless",unsafe
"Hitting the reset button",unsafe
"Do you feel guilt (of your depression) or not ?",unsafe
"I’m 20-years-old and ready to go.",unsafe
"Relaxing Music",unsafe
"Running and crochet for depression",unsafe
"Forgiveness",unsafe
"I’m so alone",unsafe
"Depression, loneliness, anxiety and leaving school",unsafe
"Persistent Depressive Disorder",unsafe
"Depression Crisis and Energy drinks",unsafe
"No one to tell",unsafe
"Little Sweet Sue's Depressed",unsafe
"Anyone else feel like they are on the outside, looking in?",unsafe
"Since committing to living, I've found life quite exhausting",unsafe
"Need help thinking.",unsafe
"Exhausted",unsafe
"Can't get sad songs out of my head sometimes",unsafe
"Depressed but can see there is light",unsafe
"3 songs I need explain the video",unsafe
"Feel lost",unsafe
"Just When You Think...",unsafe
"Depression from unemployment",unsafe
"When the lights go off",unsafe
"Difficult time coming off Buspar",unsafe
"Do i need to go to therapy again?, i am not sure",unsafe
"Trying pristique",unsafe
"Considering suicide",unsafe
"Just a vent...",unsafe
"Whats the point of life",unsafe
"Sertraline",unsafe
"Hummm",unsafe
"Where to find motivation when you know you will die",unsafe
"Lost five years of my hobby stuff - is there sense to start all over again?",unsafe
"No internet",unsafe
"Cry me a river",unsafe
"My depressed partner doesn't contact me anymore, What can I do to help?",unsafe
"This is a boring post, but I have stopped really caring about anything.",unsafe
"Anything but be in reality",unsafe
"Waiting for gp to call back",unsafe
"Feeling really low and unloved",unsafe
"socialising and pain",unsafe
"Last Christmas",unsafe
"I'm trying to stop complaining",unsafe
"I wish…",unsafe
"What's the 1 thing you did today to improve your mental health?",unsafe
"How do you view the world?",unsafe
"I’ve relapsed into self harm and drug abuse",unsafe
"In this weird space. Feeling empty,numb and not really feeling things.",unsafe
"What's going on with me? Life's been so weird. Advice and input are appreciated.",unsafe
"Feeling lost",unsafe
"Disability",unsafe
"Wish I was never born",unsafe
"anyone heard of psycotic depression",unsafe
"fear of going to grosvenor casino and ask john",unsafe
"Pain",unsafe
"Feeling very low and new here",unsafe
"Really want to kill myself. Anyone want to message me.",unsafe
"Scared to tell the doctors the truth of how bad im feeling",unsafe
"I did something I thought I'd never do - go for a run",unsafe
"Can't focus on Masters assignment",unsafe
"i wanna die wanna die but don't really wanna die",unsafe
"Depression",unsafe
"Im 19 and going through a breakup from a 3 year relationship",unsafe
"Depressed about my current situation",unsafe
"I don’t want to carry on anymore.",unsafe
"there is no God",unsafe
"Severe depression?",unsafe
"Has anyone else experienced this?? (Depression zaps)",unsafe
"I Feel Like I'm Lying",unsafe
"Feel worse than before.",unsafe
"What else can the universe throw at me?",unsafe
"Been a battle for 28 years with no medication",unsafe
"Don't you hate seeing people flaunting their happiness?",unsafe
"Feel like ending it again",unsafe
"Daylight Saving Time ends at 2:00 am Sunday, November 7th",unsafe
"I’ve never been this depressed before in my life.",unsafe
"Consumed by depression",unsafe
"How do you pull yourself ip",unsafe
"Im losing my mind, help please",unsafe
"Christmas ads being rammed down your throat",unsafe
"No happy new year!",unsafe
"I'm hitting a new low",unsafe
"De-dramatization.",unsafe
"My depressed partner has shut me out and now I am feeling bad",unsafe
"76% of all suicides are by men.",unsafe
"All consuming",unsafe
"Just need to vent",unsafe
"Could I post Year of he Cat?",unsafe
"depressed",unsafe
"Depression over the holidays",unsafe
"TW: NOT IN A GOOD PLACE",unsafe
"My dreams of moving out of state are shattered",unsafe
"Recovered from depression",unsafe
":(",unsafe
"Im tired of pretending",unsafe
"Tired all the time",unsafe
"I hate depression.",unsafe
"Loneliness",unsafe
"Lack of Motivation to Care About Anything",unsafe
"My partner is getting more and more depressed and I don't know how to help exactly",unsafe
"I feel really sad",unsafe
"Lexapro dosage",unsafe
"I’m TIRED of living like this",unsafe
"It's 3am here.I'm feeling so lonely...",unsafe
"Am I overthinking this?",unsafe
"Clinical Depression",unsafe
"Trigger warning - suicidal thoughts",unsafe
"I will never give up but nothing changes....",unsafe
"Dont want life anymore",unsafe
"Oh God I'm so depressed",unsafe
"Can't really sleep my depression is acting up again",unsafe
"Always Feeling Blue",unsafe
"Just want to die already",unsafe
"At least theres alcohol",unsafe
"Insecurities",unsafe
"The Mirror",unsafe
"Cold water swimming to treat depression/anxiety",unsafe
"Depressed",unsafe
"Narcissistic brother",unsafe
"I don't want to",unsafe
"Feeling sad",unsafe
"Too depressed to go to work and it's manifesting itself physically",unsafe
"been sleeping a lot last few days and feel weak no strength or energy",unsafe
"Does anyone spend their weekends alone and bored ?",unsafe
"I feel like my depression is starting to affect me in secondary ways",unsafe
"effexor / velafaxine experience ?",unsafe
"Keeping the house tidy with depression.",unsafe
"I was diagnosed with depression",unsafe
"Christmas is so shit",unsafe
"Appreciation",unsafe
"Depression meds",unsafe
"there is no help",unsafe
"Broken up with partner - am I the worst person ever",unsafe
"On the verge",unsafe
"I feel like part of me is missing/dead.",unsafe
"I hate myself",unsafe
"I hope i don't relapse into depression",unsafe
"Mask for today",unsafe
"How do I convince my girlfriend to get professional help?",unsafe
"So lonely",unsafe
"How do I start this....",unsafe
"i'm NEVER having kids or pets",unsafe
"What do you do if youre an Incel?",unsafe
"I’m 31 and literally have nothing to look forward to in my life",unsafe
"So traumatised",unsafe
"my partner hermit x",unsafe
"Parental love and depression: has anyone else suffered from too much love?",unsafe
"Mental breakdown...",unsafe
"Can't read because of depression",unsafe
"My best friend and I are having issues because of my PTSD",unsafe
"Dark thought.",unsafe
"Prescribed Sertraline",unsafe
"It's been a while..",unsafe
"Is this what depressing feels like or is it something else?",unsafe
"Tried Suicide, now what to do?",unsafe
"Anemia?",unsafe
"Not mentally well and need kindness",unsafe
"What’s the last thing you think of before sleep?",unsafe
"Separation",unsafe
"how lonely can someone be?",unsafe
"I have every reason to be happy....",unsafe
"I will be 30 tomorrow, and it's depressing me",unsafe
"Low self confidence,lack of self esteem,no self acceptance.",unsafe
"My mum's depression is severely affecting my mental health",unsafe
"Has anyone tried Ritalin for depression?",unsafe
"going through hell",unsafe
"Feeling inferior",unsafe
"Friendship",unsafe
"Acknowledgement",unsafe
"feeling like a moron, all the time..",unsafe
"Birth defect called erb's palsy",unsafe
"I am at rock bottom",unsafe
"My life is worthless",unsafe
"My sister died.",unsafe
"I don't want to be here anymore",unsafe
"warning signs",unsafe
"It's exhausting",unsafe
"Religious people are happier.",unsafe
"If you could do one thing from now until you die",unsafe
"A Letter to mom (never sent)",unsafe
"Even though I have support I still feel alone",unsafe
"Something good needs to happen",unsafe
"Should I reach out again or move on?",unsafe
"I don't want to be an inpatient again",unsafe
"Confused by Dopamine",unsafe
"Need support please",unsafe
"anyone experience short periods of intense depression?",unsafe
"i have no friends",unsafe
"i dont want to wake up tomorrow",unsafe
"Need a hug",unsafe
"Redemption",unsafe
"Life has no purpose",unsafe
"Constant Fight Between Wanting Help and Not Wanting Help",unsafe
"Guilt",unsafe
"Depression escapism",unsafe
"I’m so confused",unsafe
"Take me for what I am",unsafe
